,Time,ENABLE MFV,MFV,SVFTV,BVFTP,SVCCP
512,75.53899999999703,0,0,1,0,1
513,75.58899999999994,0,0,1,0,1
514,75.63900000000285,0,0,1,0,1
515,75.68899999999849,0,0,1,0,1
516,75.7390000000014,0,0,1,0,1
517,75.78899999999703,0,0,1,0,1
518,75.83899999999994,0,0,1,0,1
519,75.88900000000285,0,0,1,0,1
520,75.93899999999849,0,0,1,0,1
521,75.9890000000014,0,0,1,0,1
522,76.03899999999703,0,0,1,0,1
523,76.08899999999994,0,0,1,0,1
524,76.13900000000285,0,0,1,0,1
525,76.18899999999849,0,0,1,0,1
526,76.2390000000014,0,0,1,0,1
527,76.28899999999703,0,0,1,0,1
528,76.33899999999994,0,0,1,0,1
529,76.38900000000285,0,0,1,0,1
530,76.43899999999849,0,0,1,0,1
531,76.4890000000014,0,0,1,0,1
532,76.53899999999703,0,0,1,0,1
533,76.58899999999994,0,0,1,0,1
534,76.63900000000285,0,0,1,0,1
535,76.68899999999849,0,0,1,0,1
536,76.7390000000014,0,0,1,0,1
537,76.78899999999703,0,0,1,0,1
538,76.83899999999994,0,0,1,0,1
539,76.88900000000285,0,0,1,0,1
540,76.93899999999849,0,0,1,0,1
541,76.9890000000014,0,0,1,0,1
542,77.03899999999703,0,0,1,0,1
543,77.08899999999994,0,0,1,0,1
544,77.13900000000285,0,0,1,0,1
545,77.18899999999849,0,0,1,0,1
546,77.2390000000014,0,0,1,0,1
547,77.28899999999703,0,0,1,0,1
548,77.33899999999994,0,0,1,0,1
549,77.38900000000285,0,0,1,0,1
550,77.43899999999849,0,0,1,0,1
551,77.4890000000014,0,0,1,0,1
552,77.53899999999703,0,0,1,0,1
553,77.58899999999994,0,0,1,0,1
554,77.63900000000285,0,0,1,0,1
555,77.68899999999849,0,0,1,0,1
556,77.7390000000014,0,0,1,0,1
557,77.78899999999703,0,0,1,0,1
558,77.83899999999994,0,0,1,0,1
559,77.88900000000285,0,0,1,0,1
560,77.93899999999849,0,0,1,0,1
561,77.9890000000014,0,0,1,0,1
562,78.03899999999703,0,0,1,0,1
563,78.08899999999994,0,0,1,0,1
564,78.13900000000285,0,0,1,0,1
565,78.18899999999849,0,0,1,0,1
566,78.2390000000014,0,0,1,0,1
567,78.28899999999703,0,0,1,0,1
568,78.33899999999994,0,0,1,0,1
569,78.38900000000285,0,0,1,0,1
570,78.43899999999849,0,0,1,0,1
571,78.4890000000014,0,0,1,0,1
572,78.54000000000087,0,0,1,0,1
573,78.58899999999994,0,0,1,0,1
574,78.63900000000285,0,0,1,0,1
575,78.68899999999849,0,0,1,0,1
576,78.7390000000014,0,0,1,0,1
577,78.78899999999703,0,0,1,0,1
578,78.83899999999994,0,0,1,0,1
579,78.88900000000285,0,0,1,0,1
580,78.93899999999849,0,0,1,0,1
581,78.9890000000014,0,0,1,0,1
582,79.03899999999703,0,0,1,0,1
583,79.08899999999994,0,0,1,0,1
584,79.13900000000285,0,0,1,0,1
585,79.1909999999989,0,0,1,0,1
586,79.2390000000014,0,0,1,0,1
587,79.28899999999703,0,0,1,0,1
588,79.33800000000338,0,0,1,0,1
589,79.38900000000285,0,0,1,0,1
590,79.43899999999849,0,0,1,0,1
591,79.4890000000014,0,0,1,0,1
592,79.53899999999703,0,0,1,0,1
593,79.58899999999994,0,0,1,0,1
594,79.63900000000285,0,0,1,0,1
595,79.68800000000192,0,0,1,0,1
596,79.7390000000014,0,0,1,0,1
597,79.78899999999703,0,0,1,0,1
598,79.83899999999994,0,0,1,0,1
599,79.88900000000285,0,0,1,0,1
600,79.93899999999849,0,0,1,0,1
601,79.9890000000014,0,0,1,0,1
602,80.03899999999703,0,0,1,0,1
603,80.08899999999994,0,0,1,0,1
604,80.13900000000285,0,0,1,0,1
605,80.18899999999849,0,0,1,0,1
606,80.2410000000018,0,0,1,0,1
607,80.28899999999703,0,0,1,0,1
608,80.33899999999994,0,0,1,0,1
609,80.38900000000285,0,0,1,0,1
610,80.43899999999849,0,0,1,0,1
611,80.4890000000014,0,0,1,0,1
612,80.53899999999703,0,0,1,0,1
613,80.58899999999994,0,0,1,0,1
614,80.63900000000285,0,0,1,0,1
615,80.68899999999849,0,0,1,0,1
616,80.73999999999796,0,0,1,0,1
617,80.78899999999703,0,0,1,0,1
618,80.83899999999994,0,0,1,0,1
619,80.88900000000285,0,0,1,0,1
620,80.93899999999849,0,0,1,0,1
621,80.9890000000014,0,0,1,0,1
622,81.03899999999703,0,0,1,0,1
623,81.08899999999994,0,0,1,0,1
624,81.13900000000285,0,0,1,0,1
625,81.18899999999849,0,0,1,0,1
626,81.2390000000014,0,0,1,0,1
627,81.28899999999703,0,0,1,0,1
628,81.33899999999994,0,0,1,0,1
629,81.38900000000285,0,0,1,0,1
630,81.43899999999849,0,0,1,0,1
631,81.4890000000014,0,0,1,0,1
632,81.53899999999703,0,0,1,0,1
633,81.58899999999994,0,0,1,0,1
634,81.63900000000285,0,0,1,0,1
635,81.68899999999849,0,0,1,0,1
636,81.7390000000014,0,0,1,0,1
637,81.78899999999703,0,0,1,0,1
638,81.83899999999994,0,0,1,0,1
639,81.88900000000285,0,0,1,0,1
640,81.93899999999849,0,0,1,0,1
641,81.9890000000014,0,0,1,0,1
642,82.03899999999703,0,0,1,0,1
643,82.08899999999994,0,0,1,0,1
644,82.13900000000285,0,0,1,0,1
645,82.18899999999849,0,0,1,0,1
646,82.2390000000014,0,0,1,0,1
647,82.28899999999703,0,0,1,0,1
648,82.33899999999994,0,0,1,0,1
649,82.38900000000285,0,0,1,0,1
650,82.43899999999849,0,0,1,0,1
651,82.48999999999796,0,0,1,0,1
652,82.53899999999703,0,0,1,0,1
653,82.58899999999994,0,0,1,0,1
654,82.63900000000285,0,0,1,0,1
655,82.68899999999849,0,0,1,0,1
656,82.7390000000014,0,0,1,0,1
657,82.78899999999703,0,0,1,0,1
658,82.83899999999994,0,0,1,0,1
659,82.88900000000285,0,0,1,0,1
660,82.93899999999849,0,0,1,0,1
661,82.98999999999796,0,0,1,0,1
662,83.03899999999703,0,0,1,0,1
663,83.08899999999994,0,0,1,0,1
664,83.13999999999942,0,0,1,0,1
665,83.18899999999849,0,0,1,0,1
666,83.2390000000014,0,0,1,0,1
667,83.28899999999703,0,0,1,0,1
668,83.33899999999994,0,0,1,0,1
669,83.38900000000285,0,0,1,0,1
670,83.43899999999849,0,0,1,0,1
671,83.4890000000014,0,0,1,0,1
672,83.53899999999703,0,0,1,0,1
673,83.58899999999994,0,0,1,0,1
674,83.63900000000285,0,0,1,0,1
675,83.68899999999849,0,0,1,0,1
676,83.7390000000014,0,0,1,0,1
677,83.78899999999703,0,0,1,0,1
678,83.83899999999994,0,0,1,0,1
679,83.88900000000285,0,0,1,0,1
680,83.93899999999849,0,0,1,0,1
681,83.9890000000014,0,0,1,0,1
682,84.03899999999703,0,0,1,0,1
683,84.08899999999994,0,0,1,0,1
684,84.13900000000285,0,0,1,0,1
685,84.18899999999849,0,0,1,0,1
686,84.2390000000014,0,0,1,0,1
687,84.28899999999703,0,0,1,0,1
688,84.33899999999994,0,0,1,0,1
689,84.38900000000285,0,0,1,0,1
690,84.43899999999849,0,0,1,0,1
691,84.4890000000014,0,0,1,0,1
692,84.53899999999703,0,0,1,0,1
693,84.58899999999994,0,0,1,0,1
694,84.65000000000146,0,0,1,0,1
695,84.68899999999849,0,0,1,0,1
