,Time,MFT
3768,515.0959999999995,0.739353
3769,515.1629999999996,0.740511
3770,515.1970000000001,0.7408
3771,515.2929999999997,0.738774
3772,515.3090000000002,0.739064
3773,515.4399999999996,0.741958
3774,515.4920000000002,0.732696
3775,515.5820000000003,0.731538
3776,515.5959999999995,0.740511
3777,515.6599999999999,0.740511
3778,515.6970000000001,0.73559
3779,515.7860000000001,0.736748
3780,515.7960000000003,0.736748
3781,515.8760000000002,0.737327
3782,515.8959999999997,0.737327
3783,516.0190000000002,0.738485
3784,516.1009999999997,0.730091
3785,516.1149999999998,0.739064
3786,516.2420000000002,0.737038
3787,516.2939999999999,0.736459
3788,516.4030000000002,0.736748
3789,516.4979999999996,0.73588
3790,516.509,0.736169
3791,516.6310000000003,0.73588
3792,516.683,0.728644
3793,516.7749999999996,0.733275
3794,516.7870000000003,0.733854
3795,516.8680000000004,0.735012
3796,516.8909999999996,0.734433
3797,516.9579999999996,0.734143
3798,517.0569999999998,0.73588
3799,517.1040000000003,0.737617
3800,517.2079999999996,0.739064
3801,517.3090000000002,0.736169
3802,517.357,0.739064
3803,517.4489999999996,0.73588
3804,517.4539999999997,0.73588
3805,517.5360000000001,0.736169
3806,517.549,0.736169
3807,517.6809999999996,0.7408
3808,517.7340000000004,0.732117
3809,517.8119999999999,0.742248
3810,517.8370000000004,0.73067
3811,517.9080000000004,0.734722
3812,517.9870000000001,0.739932
3813,517.9979999999996,0.740222
3814,518.0460000000003,0.739932
3815,518.1840000000002,0.739064
3816,518.2709999999997,0.732696
3817,518.2879999999996,0.734433
3818,518.4070000000002,0.743984
3819,518.5020000000004,0.741379
3820,518.5140000000001,0.74109
3821,518.6540000000005,0.740222
3822,518.7020000000002,0.740511
3823,518.8140000000003,0.736748
3824,518.9110000000001,0.747168
3825,518.96,0.736169
3826,519.0450000000001,0.74109
3827,519.0559999999996,0.735301
3828,519.143,0.738195
3829,519.1540000000005,0.738195
3830,519.2830000000004,0.739643
3831,519.335,0.740511
3832,519.3879999999999,0.733854
3833,519.4399999999996,0.739064
3834,519.5510000000004,0.737906
3835,519.6000000000004,0.742826
3836,519.7070000000003,0.741958
3837,519.8010000000004,0.743695
3838,519.8130000000001,0.744274
3839,519.942,0.7463
3840,519.9939999999997,0.750641
3841,520.067,0.754404
3842,520.0969999999998,0.754404
3843,520.1610000000001,0.746879
3844,520.2839999999997,0.747747
3845,520.3360000000002,0.747168
3846,520.4179999999997,0.749484
3847,520.4409999999998,0.750352
3848,520.4930000000004,0.745721
3849,520.5600000000004,0.748615
3850,520.5959999999995,0.750641
3851,520.7089999999998,0.749484
3852,520.7969999999996,0.748036
3853,520.8069999999998,0.747168
3854,520.9309999999996,0.748615
3855,520.982,0.748036
3856,521.0450000000001,0.749194
3857,521.0860000000002,0.749773
3858,521.1499999999996,0.750352
3859,521.1899999999996,0.743116
3860,521.2929999999997,0.746879
3861,521.3729999999996,0.747168
3862,521.3959999999997,0.746879
3863,521.5,0.746589
3864,521.5829999999996,0.747458
3865,521.5959999999995,0.748615
3866,521.7089999999998,0.75122
3867,521.7569999999996,0.749484
3868,521.8119999999999,0.753246
3869,521.8699999999999,0.749773
3870,521.9009999999998,0.750641
3871,521.969,0.750352
3872,521.9979999999996,0.75151
3873,522.0510000000004,0.752668
3874,522.1180000000004,0.754404
3875,522.1459999999997,0.755273
3876,522.2070000000003,0.757009
3877,522.2470000000003,0.751799
3878,522.2960000000003,0.753536
3879,522.3459999999995,0.75122
3880,522.3959999999997,0.759035
3881,522.4870000000001,0.754404
3882,522.4970000000003,0.754404
3883,522.5600000000004,0.752668
3884,522.5959999999995,0.752378
3885,522.6660000000002,0.75151
3886,522.6959999999999,0.754404
3887,522.7460000000001,0.755851
3888,522.8289999999997,0.746589
3889,522.8469999999998,0.756141
3890,522.9070000000002,0.748326
3891,522.9459999999999,0.749773
3892,523.0029999999997,0.752378
3893,523.0460000000003,0.752957
3894,523.098,0.75122
3895,523.1459999999997,0.750931
3896,523.1959999999999,0.750641
3897,523.2489999999998,0.75151
3898,523.2969999999996,0.752378
3899,523.3459999999995,0.757009
3900,523.3959999999997,0.743984
3901,523.4459999999999,0.74601
3902,523.5150000000003,0.754115
3903,523.5460000000003,0.750931
3904,523.6639999999998,0.749194
3905,523.7510000000002,0.747168
3906,523.7600000000002,0.747458
3907,523.8810000000003,0.741958
3908,523.9340000000002,0.734143
3909,524.0129999999999,0.74109
3910,524.0370000000003,0.737038
3911,524.0969999999998,0.739064
3912,524.1419999999998,0.738774
3913,524.2330000000002,0.736748
3914,524.2460000000001,0.737038
3915,524.3760000000002,0.737038
3916,524.4750000000004,0.724881
3917,524.4849999999997,0.735012
3918,524.6109999999999,0.733275
3919,524.6599999999999,0.732407
3920,524.7309999999998,0.732117
3921,524.7550000000001,0.731828
3922,524.884,0.732117
3923,524.9809999999998,0.729802
3924,524.9930000000004,0.73588
3925,525.1139999999996,0.737038
3926,525.1620000000003,0.73588
3927,525.2520000000004,0.731828
3928,525.2579999999998,0.732407
3929,525.3059999999996,0.732407
3930,525.3540000000003,0.733854
3931,525.4409999999998,0.73559
3932,525.4700000000003,0.736459
3933,525.4989999999998,0.731249
3934,525.6639999999998,0.733854
3935,525.7529999999997,0.736748
3936,525.7640000000001,0.737327
3937,525.8919999999998,0.737038
3938,525.9440000000004,0.737327
3939,526.0360000000001,0.738195
3940,526.0469999999996,0.733854
3941,526.1049999999996,0.737906
3942,526.2079999999996,0.7408
3943,526.2569999999996,0.737906
3944,526.3500000000004,0.732407
3945,526.3530000000001,0.732407
3946,526.4390000000003,0.731538
3947,526.4499999999998,0.731828
3948,526.5950000000003,0.732985
3949,526.6469999999999,0.736169
3950,526.7550000000001,0.731828
3951,526.8559999999998,0.73067
3952,526.9040000000005,0.729802
3953,526.9889999999996,0.729802
3954,527.0,0.730091
3955,527.0829999999996,0.731828
3956,527.0959999999995,0.732117
3957,527.2250000000004,0.730091
3958,527.3040000000001,0.737617
3959,527.3289999999997,0.732985
3960,527.4660000000003,0.739353
3961,527.5659999999998,0.739353
3962,527.6130000000003,0.74109
3963,527.719,0.738485
3964,527.8019999999997,0.750063
3965,527.8140000000003,0.738195
3966,527.9449999999997,0.743116
3967,527.9970000000003,0.743695
3968,528.085,0.743695
3969,528.0969999999998,0.743984
3970,528.1679999999997,0.743695
3971,528.1959999999999,0.744274
3972,528.2950000000001,0.74601
3973,528.2969999999996,0.74601
3974,528.3900000000003,0.748326
3975,528.3990000000003,0.740511
3976,528.4960000000001,0.742537
3977,528.5460000000003,0.743695
3978,528.643,0.742826
3979,528.6469999999999,0.743116
3980,528.7290000000003,0.740511
3981,528.7470000000003,0.743405
3982,528.857,0.741669
3983,528.9350000000004,0.748036
3984,528.9530000000004,0.7463
3985,529.0619999999999,0.746589
3986,529.1109999999999,0.745721
3987,529.1809999999996,0.74601
3988,529.2060000000001,0.7463
3989,529.3500000000004,0.744274
3990,529.4390000000003,0.741958
3991,529.451,0.748615
3992,529.5959999999995,0.743116
3993,529.6469999999999,0.742537
3994,529.6970000000001,0.741669
3995,529.7460000000001,0.741669
3996,529.8419999999996,0.736459
3997,529.8469999999998,0.736459
3998,529.9160000000002,0.738774
3999,529.9470000000001,0.735301
4000,530.0630000000001,0.736169
4001,530.1499999999996,0.733854
4002,530.1629999999996,0.735012
4003,530.2820000000002,0.734433
4004,530.3339999999998,0.734433
4005,530.4520000000002,0.727486
4006,530.54,0.732696
4007,530.5510000000004,0.741958
4008,530.656,0.735301
4009,530.7049999999999,0.737038
4010,530.7690000000002,0.737327
4011,530.8000000000002,0.737038
4012,530.9189999999999,0.739353
4013,531.0060000000003,0.743984
4014,531.018,0.742248
4015,531.1189999999997,0.73588
4016,531.1670000000004,0.743116
4017,531.2420000000002,0.740511
4018,531.2640000000001,0.739932
4019,531.3109999999997,0.739353
4020,531.4009999999998,0.738485
4021,531.4110000000001,0.738774
4022,531.5209999999997,0.742248
4023,531.5739999999996,0.733564
4024,531.6710000000003,0.738195
4025,531.6779999999999,0.739064
4026,531.7560000000003,0.739064
4027,531.781,0.738774
4028,531.8760000000002,0.738774
4029,531.8850000000002,0.738774
4030,531.9499999999998,0.739064
4031,531.9889999999996,0.739643
4032,532.098,0.741669
4033,532.1850000000004,0.733854
4034,532.1989999999996,0.736748
4035,532.3190000000004,0.741379
4036,532.3670000000002,0.741379
4037,532.4669999999996,0.741669
4038,532.549,0.742826
4039,532.5649999999996,0.742248
4040,532.6970000000001,0.737617
4041,532.7460000000001,0.744853
4042,532.8469999999998,0.741379
4043,532.9340000000002,0.743695
4044,532.9459999999999,0.743695
4045,533.0559999999996,0.744563
4046,533.1040000000003,0.745431
4047,533.1760000000004,0.742826
4048,533.1999999999998,0.7463
4049,533.2479999999996,0.747747
4050,533.3280000000004,0.739064
4051,533.3469999999998,0.749194
4052,533.4639999999999,0.742537
4053,533.5119999999997,0.742248
4054,533.5839999999998,0.743405
4055,533.6080000000002,0.743405
4056,533.7330000000002,0.742826
4057,533.8109999999997,0.734722
4058,533.8370000000004,0.737906
4059,533.933,0.737038
4060,533.9409999999998,0.743695
4061,534.0050000000001,0.744853
4062,534.0439999999999,0.745721
4063,534.1099999999997,0.745721
4064,534.1459999999997,0.746589
4065,534.1970000000001,0.745721
4066,534.2460000000001,0.745721
4067,534.2960000000003,0.750641
4068,534.3469999999998,0.74109
4069,534.3959999999997,0.744563
4070,534.4470000000001,0.75151
4071,534.4970000000003,0.75122
4072,534.5469999999996,0.749773
4073,534.5959999999995,0.754404
4074,534.6459999999997,0.756141
4075,534.6959999999999,0.757009
4076,534.7650000000003,0.757877
4077,534.7969999999996,0.758167
4078,534.9049999999997,0.762798
4079,534.9530000000004,0.762509
4080,535.0540000000001,0.758167
4081,535.1390000000001,0.760193
4082,535.1499999999996,0.759904
4083,535.2709999999997,0.759614
4084,535.3230000000003,0.759904
4085,535.415,0.760193
4086,535.4279999999999,0.762219
4087,535.5029999999997,0.764824
4088,535.5320000000002,0.752089
4089,535.6360000000004,0.763377
4090,535.7340000000004,0.752089
4091,535.7470000000003,0.752378
4092,535.8999999999996,0.75122
4093,535.9480000000003,0.750063
4094,536.0439999999999,0.747168
4095,536.0460000000003,0.747168
4096,536.1400000000003,0.749194
4097,536.152,0.745431
4098,536.299,0.743984
4099,536.348,0.743695
4100,536.4440000000004,0.743116
4101,536.4470000000001,0.743695
4102,536.5330000000004,0.742537
4103,536.5469999999996,0.743405
4104,536.6719999999996,0.737038
4105,536.7780000000002,0.743695
4106,536.8289999999997,0.745142
4107,536.9229999999998,0.742826
4108,536.933,0.743405
4109,537.0039999999999,0.744274
4110,537.0379999999996,0.743695
4111,537.1239999999998,0.742826
4112,537.1419999999998,0.739064
4113,537.1940000000004,0.742537
4114,537.3220000000001,0.750063
4115,537.424,0.742537
4116,537.4759999999997,0.742248
4117,537.5889999999999,0.740511
4118,537.6570000000002,0.740511
4119,537.6940000000004,0.739353
4120,537.7449999999999,0.731828
4121,537.8019999999997,0.737906
4122,537.8469999999998,0.740222
4123,537.8969999999999,0.742826
4124,537.9549999999999,0.740511
4125,537.9960000000001,0.745721
4126,538.0510000000004,0.745431
4127,538.1109999999999,0.74601
4128,538.1459999999997,0.747747
4129,538.1959999999999,0.749194
4130,538.25,0.750063
4131,538.2960000000003,0.751799
4132,538.3459999999995,0.746879
4133,538.3969999999999,0.750641
4134,538.4970000000003,0.753825
4135,538.5919999999996,0.750063
4136,538.6040000000003,0.751799
4137,538.7560000000003,0.750931
4138,538.8050000000003,0.751799
4139,538.8940000000002,0.749484
4140,538.8999999999996,0.751799
4141,538.9809999999998,0.752089
4142,538.9970000000003,0.743116
4143,539.1180000000004,0.746879
4144,539.1940000000004,0.745721
4145,539.2129999999997,0.74601
4146,539.3450000000003,0.746879
4147,539.3959999999997,0.745431
4148,539.4849999999997,0.745142
4149,539.4960000000001,0.748326
4150,539.585,0.744563
4151,539.5959999999995,0.752957
4152,539.7250000000004,0.747168
4153,539.7780000000002,0.745721
4154,539.8289999999997,0.744853
4155,539.8819999999996,0.745431
4156,540.009,0.746879
4157,540.0559999999996,0.737327
4158,540.1570000000002,0.745142
4159,540.2550000000001,0.742826
4160,540.3029999999999,0.743116
4161,540.3999999999996,0.743116
4162,540.4989999999998,0.739353
4163,540.5469999999996,0.744853
4164,540.6440000000002,0.744853
4165,540.6459999999997,0.744853
4166,540.7309999999998,0.7408
4167,540.7470000000003,0.741669
4168,540.8689999999997,0.742537
4169,540.9719999999998,0.742826
4170,541.0249999999996,0.740511
4171,541.094,0.740511
4172,541.1930000000002,0.747458
4173,541.2449999999999,0.744274
4174,541.3609999999999,0.745721
4175,541.4470000000001,0.743984
4176,541.4579999999996,0.744274
4177,541.5889999999999,0.736169
4178,541.6409999999996,0.746879
4179,541.7529999999997,0.744853
4180,541.8519999999999,0.741958
4181,541.8999999999996,0.741669
4182,542.0119999999997,0.743116
4183,542.1139999999996,0.741669
4184,542.1629999999996,0.737038
4185,542.2460000000001,0.74601
4186,542.259,0.7463
4187,542.3379999999997,0.744563
4188,542.3549999999996,0.744274
4189,542.4700000000003,0.745431
4190,542.5630000000001,0.746879
4191,542.5749999999998,0.747458
4192,542.6999999999998,0.75151
4193,542.7479999999996,0.749194
4194,542.8540000000003,0.754404
4195,542.9399999999996,0.755562
4196,542.9520000000002,0.755562
4197,543.0770000000002,0.757009
4198,543.1289999999999,0.757009
4199,543.2060000000001,0.758167
4200,543.2340000000004,0.749194
4201,543.2969999999996,0.759614
4202,543.3370000000004,0.766271
4203,543.4549999999999,0.759614
4204,543.5029999999997,0.760772
4205,543.6000000000004,0.76193
4206,543.6890000000003,0.763377
4207,543.701,0.763377
4208,543.8379999999997,0.755851
4209,543.8900000000003,0.764535
4210,543.9750000000004,0.75672
4211,543.9939999999997,0.75643
4212,544.0569999999998,0.758167
4213,544.0969999999998,0.757009
4214,544.2020000000002,0.75643
4215,544.25,0.756141
4216,544.3509999999997,0.755851
4217,544.4340000000002,0.758746
4218,544.4470000000001,0.753825
4219,544.5780000000004,0.751799
4220,544.6300000000001,0.75151
4221,544.701,0.749773
4222,544.7749999999996,0.748615
4223,544.8130000000001,0.749773
4224,544.8389999999999,0.752089
4225,545.018,0.749773
4226,545.0950000000003,0.749194
4227,545.1130000000003,0.748905
4228,545.2330000000002,0.749484
4229,545.2839999999997,0.749194
4230,545.3779999999997,0.750931
4231,545.3890000000001,0.742248
4232,545.4750000000004,0.748905
4233,545.4920000000002,0.746589
4234,545.5640000000003,0.748326
4235,545.6300000000001,0.752378
4236,545.6459999999997,0.753536
4237,545.7600000000002,0.752668
4238,545.8199999999997,0.752957
4239,545.8559999999998,0.753825
4240,545.9430000000002,0.757299
4241,545.9549999999999,0.752957
4242,546.0810000000001,0.75672
4243,546.1319999999996,0.755562
4244,546.2179999999998,0.753825
4245,546.2359999999999,0.753536
4246,546.3140000000003,0.755562
4247,546.3410000000003,0.756141
4248,546.4030000000002,0.757299
4249,546.4440000000004,0.758167
4250,546.5469999999996,0.753536
4251,546.5969999999998,0.757299
4252,546.6949999999997,0.755851
4253,546.6959999999999,0.755851
4254,546.7790000000005,0.757009
4255,546.7969999999996,0.757588
4256,546.9030000000002,0.755851
4257,546.951,0.75672
4258,547.0330000000004,0.757299
4259,547.0479999999998,0.765403
4260,547.1170000000002,0.760193
4261,547.1469999999999,0.758167
4262,547.1970000000001,0.752089
4263,547.3199999999997,0.751799
4264,547.3689999999997,0.751799
4265,547.4470000000001,0.752089
4266,547.4650000000001,0.752378
4267,547.5200000000004,0.750641
4268,547.5919999999996,0.750352
4269,547.6080000000002,0.748615
4270,547.7259999999997,0.754404
4271,547.7790000000005,0.754404
4272,547.8450000000003,0.752957
4273,547.8819999999996,0.752668
4274,547.9960000000001,0.752668
4275,548.0460000000003,0.757009
4276,548.1310000000003,0.764535
4277,548.1459999999997,0.748326
4278,548.2110000000002,0.752957
4279,548.2470000000003,0.759325
4280,548.308,0.75643
4281,548.3459999999995,0.75643
4282,548.4939999999997,0.758746
4283,548.5469999999996,0.759325
4284,548.5959999999995,0.758456
4285,548.6459999999997,0.750641
4286,548.6959999999999,0.750641
4287,548.7460000000001,0.75672
4288,548.7960000000003,0.759035
4289,548.8459999999995,0.758456
4290,548.8959999999997,0.759904
4291,548.9459999999999,0.759904
4292,548.9960000000001,0.760482
4293,549.0479999999998,0.760772
4294,549.1080000000002,0.757009
4295,549.1469999999999,0.763087
4296,549.2129999999997,0.76164
4297,549.2460000000001,0.766271
4298,549.308,0.769455
4299,549.3459999999995,0.765403
4300,549.5190000000002,0.762219
4301,549.6019999999999,0.765114
4302,549.6149999999998,0.763087
4303,549.7439999999997,0.762798
4304,549.7960000000003,0.765403
4305,549.866,0.763377
4306,549.8969999999999,0.76164
4307,549.9740000000002,0.76164
4308,549.9970000000003,0.76164
4309,550.1199999999999,0.762509
4310,550.1980000000003,0.756141
4311,550.2160000000003,0.767429
4312,550.3509999999997,0.762798
4313,550.3999999999996,0.763087
4314,550.4719999999998,0.763956
4315,550.4970000000003,0.764245
4316,550.567,0.763956
4317,550.5969999999998,0.763087
4318,550.6549999999997,0.762219
4319,550.6959999999999,0.763377
4320,550.8459999999995,0.768297
4321,550.8959999999997,0.768297
4322,550.9960000000001,0.768297
4323,551.094,0.768008
4324,551.1040000000003,0.768587
4325,551.2209999999995,0.769455
4326,551.2730000000001,0.772928
4327,551.3490000000002,0.762509
4328,551.3770000000004,0.767429
4329,551.433,0.771771
4330,551.4809999999998,0.767429
4331,551.5709999999999,0.768587
4332,551.5860000000002,0.769166
4333,551.674,0.768876
4334,551.6899999999996,0.768876
4335,551.7629999999999,0.768876
4336,551.7929999999997,0.758746
4337,551.8850000000002,0.763087
4338,551.8959999999997,0.769745
4339,551.9920000000002,0.765692
4340,552.0039999999999,0.765982
4341,552.0469999999996,0.764824
4342,552.1300000000001,0.765114
4343,552.1469999999999,0.764824
4344,552.2250000000004,0.765114
4345,552.2470000000003,0.765114
4346,552.3559999999998,0.769166
4347,552.4499999999998,0.757299
4348,552.4629999999997,0.765114
4349,552.5910000000003,0.758456
4350,552.6440000000002,0.758746
4351,552.7529999999997,0.75672
4352,552.8389999999999,0.754694
4353,552.8519999999999,0.75122
4354,552.9849999999997,0.748905
4355,553.0360000000001,0.757588
4356,553.1409999999996,0.753825
4357,553.2370000000001,0.753536
4358,553.2489999999998,0.754115
4359,553.384,0.758167
4360,553.4359999999997,0.759325
4361,553.5240000000003,0.75672
4362,553.54,0.75672
4363,553.6149999999998,0.757877
4364,553.6440000000002,0.757588
4365,553.6970000000001,0.75643
4366,553.7529999999997,0.758167
4367,553.8109999999997,0.758746
4368,553.8459999999995,0.759904
4369,553.8959999999997,0.759614
4370,553.9560000000001,0.764245
4371,553.9970000000003,0.758167
4372,554.049,0.76685
4373,554.1059999999998,0.764245
4374,554.1459999999997,0.76685
4375,554.1959999999999,0.764824
4376,554.2460000000001,0.765982
4377,554.2960000000003,0.765692
4378,554.3459999999995,0.765403
4379,554.3959999999997,0.765114
4380,554.4650000000001,0.76164
4381,554.4960000000001,0.764535
4382,554.6080000000002,0.771192
4383,554.7139999999999,0.765692
4384,554.7629999999999,0.768008
4385,554.8739999999998,0.766561
4386,554.942,0.765982
4387,554.9769999999999,0.76685
4388,555.0709999999999,0.758167
4389,555.0810000000001,0.768008
4390,555.1480000000001,0.76714
4391,555.2389999999996,0.767429
4392,555.2920000000004,0.761061
4393,555.3779999999997,0.760193
4394,555.3950000000004,0.760482
4395,555.4470000000001,0.76193
4396,555.5320000000002,0.762509
4397,555.5460000000003,0.763377
4398,555.652,0.766271
4399,555.7280000000001,0.757877
4400,555.7479999999996,0.761351
4401,555.8530000000001,0.765114
4402,555.8999999999996,0.766561
4403,555.9870000000001,0.764245
4404,555.9960000000001,0.764535
4405,556.0460000000003,0.764245
4406,556.0969999999998,0.764245
4407,556.1480000000001,0.761061
4408,556.1959999999999,0.764824
4409,556.2460000000001,0.757299
4410,556.3469999999998,0.764535
4411,556.4709999999995,0.763377
4412,556.5240000000003,0.763666
4413,556.6540000000005,0.764245
4414,556.7370000000001,0.755562
4415,556.7520000000004,0.765403
4416,556.8419999999996,0.755851
4417,556.9160000000002,0.762219
4418,556.9830000000002,0.766561
4419,557.0129999999999,0.765692
4420,557.0990000000002,0.767429
4421,557.1300000000001,0.768297
4422,557.1570000000002,0.769166
4423,557.2049999999999,0.770613
4424,557.3609999999999,0.767429
4425,557.4380000000001,0.780165
4426,557.5100000000002,0.775823
4427,557.6499999999996,0.77756
4428,557.6970000000001,0.778428
4429,557.7600000000002,0.778717
4430,557.8239999999996,0.778428
4431,557.893,0.780165
4432,557.8959999999997,0.780165
4433,557.9629999999997,0.779586
4434,558.0249999999996,0.779296
4435,558.0469999999996,0.779007
4436,558.1670000000004,0.778138
4437,558.25,0.775823
4438,558.2629999999999,0.776112
4439,558.3980000000001,0.779586
4440,558.4459999999999,0.771481
4441,558.5330000000004,0.773507
4442,558.5460000000003,0.776691
4443,558.6009999999997,0.77756
4444,558.6909999999998,0.778428
4445,558.7039999999997,0.778428
4446,558.8040000000001,0.778138
4447,558.8530000000001,0.780165
4448,558.9009999999998,0.78248
4449,558.9570000000003,0.77727
4450,558.9960000000001,0.780743
4451,559.0590000000002,0.784506
4452,559.0969999999998,0.782191
4453,559.1549999999997,0.783059
4454,559.1970000000001,0.783638
4455,559.2460000000001,0.785374
4456,559.3109999999997,0.784217
4457,559.3459999999995,0.785374
4458,559.4080000000004,0.78248
4459,559.4459999999999,0.786822
4460,559.5119999999997,0.78769
4461,559.5469999999996,0.787111
4462,559.6790000000001,0.782769
4463,559.7700000000004,0.78248
4464,559.7860000000001,0.783638
4465,559.8360000000002,0.78248
4466,559.9660000000003,0.780454
4467,560.0140000000001,0.779586
4468,560.1000000000004,0.770034
4469,560.1109999999999,0.77756
4470,560.1850000000004,0.779296
4471,560.2060000000001,0.776402
4472,560.3100000000004,0.771192
4473,560.4009999999998,0.769455
4474,560.4120000000003,0.770034
4475,560.4539999999997,0.769455
4476,560.5959999999995,0.769166
4477,560.6859999999997,0.761061
4478,560.6959999999999,0.773507
4479,560.8199999999997,0.763377
4480,560.8680000000004,0.763377
4481,560.9160000000002,0.764245
4482,560.9650000000001,0.765403
4483,561.0119999999997,0.765982
4484,561.0600000000004,0.765982
4485,561.1239999999998,0.767719
4486,561.1679999999997,0.768876
4487,561.2340000000004,0.765403
4488,561.2520000000004,0.768876
4489,561.3220000000001,0.765114
4490,561.348,0.771771
4491,561.4139999999998,0.767429
4492,561.4459999999999,0.76714
4493,561.5129999999999,0.768587
4494,561.5460000000003,0.769455
4495,561.6549999999997,0.765114
4496,561.75,0.771771
4497,561.759,0.77206
4498,561.8890000000001,0.770323
4499,561.9409999999998,0.770613
4500,562.0169999999998,0.768297
4501,562.0460000000003,0.769455
4502,562.1019999999999,0.768876
4503,562.1459999999997,0.769166
4504,562.2460000000001,0.768587
4505,562.2960000000003,0.758456
4506,562.402,0.762798
4507,562.4889999999996,0.765114
4508,562.5010000000002,0.764245
4509,562.6260000000002,0.761351
4510,562.6779999999999,0.762219
4511,562.7719999999999,0.763666
4512,562.781,0.757009
4513,562.8710000000001,0.758167
4514,562.8850000000002,0.76193
4515,563.0119999999997,0.769166
4516,563.1180000000004,0.76164
4517,563.1660000000002,0.762798
4518,563.2709999999997,0.763956
4519,563.3770000000004,0.769455
4520,563.4300000000003,0.767719
4521,563.5290000000005,0.763377
4522,563.5330000000004,0.763377
4523,563.6270000000004,0.766561
4524,563.6390000000001,0.765692
4525,563.7730000000001,0.765692
4526,563.8710000000001,0.769455
4527,563.8860000000004,0.76685
4528,564.0060000000003,0.767719
4529,564.0550000000003,0.770323
4530,564.1499999999996,0.768008
4531,564.2460000000001,0.768008
4532,564.2560000000003,0.768008
4533,564.3689999999997,0.767719
4534,564.4170000000004,0.768587
4535,564.5339999999997,0.77235
4536,564.607,0.770034
4537,564.6369999999997,0.779586
4538,564.7619999999997,0.776112
4539,564.8689999999997,0.775823
4540,564.9170000000004,0.775823
4541,565.0259999999998,0.776112
4542,565.116,0.774086
4543,565.1310000000003,0.775244
4544,565.2569999999996,0.77727
4545,565.3410000000003,0.776402
4546,565.3530000000001,0.776402
4547,565.4780000000001,0.776402
4548,565.531,0.776691
4549,565.5820000000003,0.774665
4550,565.6629999999996,0.770034
4551,565.6869999999999,0.776691
4552,565.7460000000001,0.776402
4553,565.79,0.770034
4554,565.8419999999996,0.780165
4555,565.902,0.776981
4556,565.9650000000001,0.775244
4557,565.9960000000001,0.774376
4558,566.1679999999997,0.77206
4559,566.2510000000002,0.769455
4560,566.2640000000001,0.775244
4561,566.3850000000002,0.783638
4562,566.4380000000001,0.77756
4563,566.5439999999999,0.772639
4564,566.6239999999998,0.773507
4565,566.6469999999999,0.772928
4566,566.7510000000002,0.77727
4567,566.8370000000004,0.769455
4568,566.8770000000004,0.775533
4569,566.8959999999997,0.778138
4570,566.9470000000001,0.780454
4571,566.9970000000003,0.771481
4572,567.0460000000003,0.770902
4573,567.0959999999995,0.768587
4574,567.1459999999997,0.770902
4575,567.1970000000001,0.770613
4576,567.25,0.770902
4577,567.308,0.770613
4578,567.3459999999995,0.765403
4579,567.4009999999998,0.767719
4580,567.4589999999998,0.776981
4581,567.4960000000001,0.776112
4582,567.5460000000003,0.780743
4583,567.5959999999995,0.774955
4584,567.6499999999996,0.769455
4585,567.7349999999997,0.770323
4586,567.75,0.769455
4587,567.8739999999998,0.767719
4588,567.9620000000004,0.759325
4589,567.9780000000001,0.763087
4590,568.098,0.766561
4591,568.183,0.768876
4592,568.1989999999996,0.769455
4593,568.2579999999998,0.77206
4594,568.3239999999996,0.771192
4595,568.3459999999995,0.770902
4596,568.3959999999997,0.769745
4597,568.5119999999997,0.768587
4598,568.5600000000004,0.76714
4599,568.6629999999996,0.768876
4600,568.741,0.776112
4601,568.7579999999998,0.773797
4602,568.8729999999996,0.772639
4603,568.924,0.773507
4604,569.0060000000003,0.773797
4605,569.0290000000005,0.775533
4606,569.0799999999999,0.77235
4607,569.1319999999996,0.768587
4608,569.2240000000002,0.770323
4609,569.2399999999998,0.773507
4610,569.3739999999998,0.774665
4611,569.4530000000004,0.775533
4612,569.4780000000001,0.776112
4613,569.5780000000004,0.775244
4614,569.5820000000003,0.775244
4615,569.665,0.776691
4616,569.6859999999997,0.778717
4617,569.7920000000004,0.771481
4618,569.8699999999999,0.775533
4619,569.8959999999997,0.779296
4620,570.0100000000002,0.777849
4621,570.0730000000003,0.77727
4622,570.1059999999998,0.77756
4623,570.1620000000003,0.776981
4624,570.2250000000004,0.774665
4625,570.25,0.780743
4626,570.3680000000004,0.776981
4627,570.4520000000002,0.774955
4628,570.4660000000003,0.77235
4629,570.5969999999998,0.769455
4630,570.6459999999997,0.770613
4631,570.723,0.769166
4632,570.7470000000003,0.769745
4633,570.8040000000001,0.764245
4634,570.8459999999995,0.765982
4635,570.9520000000002,0.769745
4636,571.0,0.771192
4637,571.0870000000004,0.773507
4638,571.0969999999998,0.773507
4639,571.1459999999997,0.77235
4640,571.25,0.772928
4641,571.3220000000001,0.774086
4642,571.3459999999995,0.774086
4643,571.4229999999998,0.777849
4644,571.4470000000001,0.77727
4645,571.5100000000002,0.77756
4646,571.5469999999996,0.780454
4647,571.6040000000003,0.792321
4648,571.6469999999999,0.791163
4649,571.6970000000001,0.789137
4650,571.7460000000001,0.790584
4651,571.8019999999997,0.790874
4652,571.8590000000004,0.793189
4653,571.8959999999997,0.794347
4654,571.9520000000002,0.795505
4655,571.9960000000001,0.796952
4656,572.049,0.796663
4657,572.1329999999998,0.791453
4658,572.1469999999999,0.795505
4659,572.2550000000001,0.803899
4660,572.3190000000004,0.804767
4661,572.3509999999997,0.805057
